index,tier,leagueId,queue,name,entries
59,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '5iSxX2OYVBRm-cvXE11Hqw5gHSlKMNS4hRTa28FEqKb3-i4', 'summonerName': '극악무도B', 'leaguePoints': 1133, 'rank': 'I', 'wins': 187, 'losses': 139, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
60,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'CzEu4uMGthXM0fddjtDj3ObxDEZyMWgrfJbFn8yAEyyAoA', 'summonerName': '서든어택', 'leaguePoints': 1014, 'rank': 'I', 'wins': 251, 'losses': 199, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
61,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'IpMCs7oG2dvG_Mm6IfhNPar2KepQPaFHrh90TELSB43d_3w', 'summonerName': '쁘띠가로로', 'leaguePoints': 1100, 'rank': 'I', 'wins': 137, 'losses': 92, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
62,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'bTV0mxQsXkXLs2_GSAQT0BP3XsIuPY1hagjpJNvqgzbxaHA', 'summonerName': '럼블로마스터직행', 'leaguePoints': 1148, 'rank': 'I', 'wins': 297, 'losses': 239, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
63,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '-kKxFwsIAZwQJ1xaodM1O4pbOupLMDyg-2gI13IoAKzE5A', 'summonerName': '경진이', 'leaguePoints': 1123, 'rank': 'I', 'wins': 182, 'losses': 155, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
64,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'F_ESNCCLybmHuSmUaS21R02awC0Y_-FkoOu0ICC7FTlOkz4', 'summonerName': '밀짚모자 쌍옆', 'leaguePoints': 1164, 'rank': 'I', 'wins': 325, 'losses': 194, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
65,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'cW1EZ4wsqnCiGHrl-F8xMaiqWx5RukaD6tt5NwppOuoAww', 'summonerName': '여리뤼', 'leaguePoints': 1005, 'rank': 'I', 'wins': 547, 'losses': 331, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
66,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'ASFExRRZfL9rnXk__t4DChiLDgVueoBGLEgvFLPnQyy1gg', 'summonerName': '강지비91', 'leaguePoints': 986, 'rank': 'I', 'wins': 166, 'losses': 135, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
67,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'NdR_p1POrgKZ4rNZ5t8Gopp3onEs1UDVSG6jZ6oYfuUNbZAn', 'summonerName': 'yolo1992', 'leaguePoints': 990, 'rank': 'I', 'wins': 101, 'losses': 72, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
68,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'SsdeKUiHBwxUgZr0-KvDEiX4orqQf245Q3MAR4t-6k8Fbg', 'summonerName': '임찌녕', 'leaguePoints': 1195, 'rank': 'I', 'wins': 159, 'losses': 129, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
69,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'NLoS57AYafmdtzJmyE7oDSqDyHPQTUXgIqdMUOrpWD-0FVc', 'summonerName': 'anartica', 'leaguePoints': 1034, 'rank': 'I', 'wins': 199, 'losses': 177, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
70,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '7i07Z8akgEEKYYq8U2fDZC7pQbHp4nd3gs-fiFyKqkOnr-I', 'summonerName': '차두라리스크', 'leaguePoints': 918, 'rank': 'I', 'wins': 331, 'losses': 305, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
71,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '2T1gS-AQIqQkonxnserrM03aBsnDvftsrTxGn78sMU8Z-3U', 'summonerName': '엄준표', 'leaguePoints': 1108, 'rank': 'I', 'wins': 317, 'losses': 274, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
72,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'V7SQ-oBghBn_AP1lscuwMsTZ0c5QoKwRWuWPPombi-c2xkMZTZRtKc3BQw', 'summonerName': '마파보고떨굼', 'leaguePoints': 1059, 'rank': 'I', 'wins': 208, 'losses': 154, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
73,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'MzyV26LuqqMmyZHMi1q2aqu4HFhjGFJT8dfagq96leZHOUi0HScIyzGviw', 'summonerName': '아서1', 'leaguePoints': 1123, 'rank': 'I', 'wins': 130, 'losses': 105, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
74,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'pAWojVILm_OY9VRXExAnkNEOOyog8iD_3SHPzz8klXI9cxg', 'summonerName': '회 계 학', 'leaguePoints': 1055, 'rank': 'I', 'wins': 100, 'losses': 67, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
75,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'HBpDyjGayTBkMxp8ZBmxWQNbzeeq_r1fM1jWf-uyF9KGz5HnMzrAlMCneQ', 'summonerName': '대성초', 'leaguePoints': 1211, 'rank': 'I', 'wins': 286, 'losses': 202, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
76,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'iFnuWgfra3nCtSFm5PY-DIiP0FTnucppl7rCQhwycBhx5Q', 'summonerName': 'NIAGA', 'leaguePoints': 1045, 'rank': 'I', 'wins': 193, 'losses': 141, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
77,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'HI_Hl6yOcSNICWPf_CrahhImg7hi25RV6Y9BzT-F3yeU3w', 'summonerName': 'DWG 분위기메이커', 'leaguePoints': 1086, 'rank': 'I', 'wins': 279, 'losses': 248, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
78,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'i7NLc_L_jlm7aUbwwfHXm1c0U6viujjKxWnvM1tfobjhtw', 'summonerName': '담 체', 'leaguePoints': 1101, 'rank': 'I', 'wins': 236, 'losses': 206, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
79,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'AR1in2ZDwn73NvEWfGcy_H9Nli4uKmUPgLjbrWnXM36GC7ZgQCZ19NvLEQ', 'summonerName': '경기도올', 'leaguePoints': 1196, 'rank': 'I', 'wins': 252, 'losses': 160, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
80,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Uh8YwEqGKGvSE5cKZV8wlLs-jZcfCfX_kSkL7wvetH1Inw', 'summonerName': 'WinMo', 'leaguePoints': 1049, 'rank': 'I', 'wins': 177, 'losses': 151, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
81,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '3jHX4ZZGHGJQ6_o3O2OzJxEruuYxmnnTKo1okaxcA5h5w0A', 'summonerName': '퀸카 은지', 'leaguePoints': 1444, 'rank': 'I', 'wins': 105, 'losses': 45, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
82,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '9rN6uBwmXqut81zIuwvVpLaWLM7dP1fKkpoOFSk0o9jeksY', 'summonerName': '똔똔이남친', 'leaguePoints': 1017, 'rank': 'I', 'wins': 108, 'losses': 60, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
83,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '2qWbeR1ljqy9Dnntb3W4yoYsDKiew5JfKxUWBqYvJ5u0Sw', 'summonerName': '핑삥이', 'leaguePoints': 1014, 'rank': 'I', 'wins': 196, 'losses': 186, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
84,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'f6b0TD0WdDi8THPz6mnb00WJyjept1Ksqo040HntgioctjLiMLPo0H-Ubg', 'summonerName': 'Thai Mango', 'leaguePoints': 1159, 'rank': 'I', 'wins': 130, 'losses': 98, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
85,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '2A2o-DlGs9SVPqRd7XLXeOzFK71Lv6lJuzb_OfEQYUVs5mEeFxh60X-n-Q', 'summonerName': 'God Gyeom', 'leaguePoints': 1171, 'rank': 'I', 'wins': 164, 'losses': 126, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
86,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '4dm8Y-jY-agaeIihQHPZNZiaKfkSEVQrUua5GikgpWb2mdE', 'summonerName': 'InV Arthur', 'leaguePoints': 1193, 'rank': 'I', 'wins': 150, 'losses': 113, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
87,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '_gNa2N2qCqbg8Drtotj6kcAk0_KNh2vsFoHYXUn5ygwbiHOng1xHjVRy9Q', 'summonerName': 'Winter lemon', 'leaguePoints': 1136, 'rank': 'I', 'wins': 125, 'losses': 59, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
88,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 't-lFZMCqLH3YWKcYCzE0rRWSZVCA8B8XDoj2PB0v9dPaNQ', 'summonerName': '띵 땡', 'leaguePoints': 1095, 'rank': 'I', 'wins': 320, 'losses': 294, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
89,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'qhYRAc0csLqE5XAWn4DFuGE4Y9WmNct4Lcvg4J3Eq3DheUv3wqww0LANcw', 'summonerName': '쵸리네', 'leaguePoints': 1564, 'rank': 'I', 'wins': 361, 'losses': 224, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
90,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'dl5kpg4Vy-V4B0ka9k9ZoYl5fiJ6C-M8pQGRimHKVftVQA0', 'summonerName': '1976056575', 'leaguePoints': 1076, 'rank': 'I', 'wins': 289, 'losses': 252, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
91,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '-yCeZrLlm6P15yfC0UqJg73tGa7U1Ccd8P_oE2obO5btbg', 'summonerName': '홀애비', 'leaguePoints': 1008, 'rank': 'I', 'wins': 207, 'losses': 164, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
92,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'jNJjE_PVfASn2JHpz1cOHXHyBS8dXTinZp8QiAul1AH6TA', 'summonerName': '영윈한 살랑꼬리', 'leaguePoints': 1024, 'rank': 'I', 'wins': 275, 'losses': 256, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
93,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '2pD2gP6IQct1T6iFjtaSIHRQ9byuaYnw5H_TknJnatS9bdKgGWBno5Jx5w', 'summonerName': '김밥처럼 넌 만두처럼 달콤해', 'leaguePoints': 1255, 'rank': 'I', 'wins': 120, 'losses': 78, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
94,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'AHqT6ZC169MGsYZZr2FlRswTTvmRCvw6gCtblQGaPnaEGA', 'summonerName': '허민욱 전용 백정', 'leaguePoints': 1256, 'rank': 'I', 'wins': 105, 'losses': 71, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
95,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Mk-hxsLKZGj51CBI7IEz2oJhvNIzqyM_Kfk2X_iK6VNoXc8', 'summonerName': '음악교육학과', 'leaguePoints': 1275, 'rank': 'I', 'wins': 124, 'losses': 75, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
96,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'YGRt8TtEhjH-vu18wn2gMFb9F2kvbZ159k6zpMisy6my9cg', 'summonerName': '청 산 강', 'leaguePoints': 1089, 'rank': 'I', 'wins': 163, 'losses': 120, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
97,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'nbmXU9t9sHZJVdf4N_MUtprEC10pydhltCC_eIm3UMMuk6w', 'summonerName': '랑수민', 'leaguePoints': 1121, 'rank': 'I', 'wins': 256, 'losses': 171, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
98,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'SOBw1576zjDxdNDKYedzN99GHN69xwtP1JBwBqHpHfpWJcLRzOaog3b_Iw', 'summonerName': '미꼴플', 'leaguePoints': 1091, 'rank': 'I', 'wins': 536, 'losses': 445, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
99,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'el54uRoJTRtlzgVUkaphDC08ga2wsIQ3SG5meWC1jPb5WQ', 'summonerName': '리용우', 'leaguePoints': 1071, 'rank': 'I', 'wins': 100, 'losses': 55, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
100,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'wQqQg3zm9hsmqkFRRPtTr_0Sk30sR0gr-Iwii3E_s-E8qH4', 'summonerName': 'Japan Mango', 'leaguePoints': 1113, 'rank': 'I', 'wins': 155, 'losses': 125, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
101,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '7U4V6XpRCqjqDLka7sljaGMuDRdrwg_axTHYqWFaIakCxi5h4GIH7u-4ig', 'summonerName': '경상의학 배한울', 'leaguePoints': 1161, 'rank': 'I', 'wins': 111, 'losses': 34, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
102,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'fsO5Pjhp4Yy6OoNUsvJ6icYIr26nilSSD1llAW5NwGr6mHE', 'summonerName': '카와카미 마이', 'leaguePoints': 1002, 'rank': 'I', 'wins': 144, 'losses': 106, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
103,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '8bfMxPtVVKVzeBxjr0I1Bswn6J9Hyepbn7pOmi6F5shvoQ', 'summonerName': '내 빵', 'leaguePoints': 1007, 'rank': 'I', 'wins': 75, 'losses': 41, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
104,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '7yblCyqVZJDRT5dV28uoPNoUdrpYL1OwWroD43_A5gi9Pw', 'summonerName': '즐겜하는 노마딕', 'leaguePoints': 1025, 'rank': 'I', 'wins': 217, 'losses': 188, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
105,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'ANP59u4N38eTgOY70u76mdLieKyE1hzcGgUsKtNju4DZyYs', 'summonerName': '남부지소', 'leaguePoints': 1098, 'rank': 'I', 'wins': 225, 'losses': 176, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
106,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'ODe0AWIV1OGTz9V6ALvDygYtW144YoJT7Z9G_JUcyjKeDw', 'summonerName': '쉐르비', 'leaguePoints': 1057, 'rank': 'I', 'wins': 466, 'losses': 415, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
107,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'bF1PKB1m_Po3U_t8TuYjMGA4V7gaOoWehCiRoGw_SAK0IQ', 'summonerName': 'Ignited', 'leaguePoints': 1319, 'rank': 'I', 'wins': 162, 'losses': 115, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
108,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'keHRrKkAvksFNaG95DCkMCImSzI1QzdXEoqotQHjs0wkOTozl1WDKVWlIQ', 'summonerName': '깔끔하고', 'leaguePoints': 1041, 'rank': 'I', 'wins': 71, 'losses': 31, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
109,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'smqeGTqsARi4ZJQq3PXx2w9ARBmTMSNqQ-puKo4DOj-_9XWa-eewpQFcHQ', 'summonerName': '큐잡는데18분', 'leaguePoints': 1421, 'rank': 'I', 'wins': 209, 'losses': 115, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
110,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'm3onI0DCpDAtL08n1rxSUX12Ejck9zQlw3_yReWHn7EW7aM', 'summonerName': 'Panac2a', 'leaguePoints': 1014, 'rank': 'I', 'wins': 131, 'losses': 113, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
111,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'T6eWgNGbAiV2bmTKEH3NJoyMCpv4rZsy6BFTLH4GbKpupg', 'summonerName': 'Shutt up Malfoy', 'leaguePoints': 1010, 'rank': 'I', 'wins': 168, 'losses': 132, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
112,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'RYHJ5V0OZKIDsaBFznQljZzQc7p2fcvshZ4YfgG6NJ3b4g', 'summonerName': '빡쭈나', 'leaguePoints': 1047, 'rank': 'I', 'wins': 488, 'losses': 438, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
113,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'W6jyfPP4KwK8XxbytgFL6qovE4XO0a1_HQ9k4MA7V4Tddt8', 'summonerName': '서울대치과과', 'leaguePoints': 1044, 'rank': 'I', 'wins': 290, 'losses': 287, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
114,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'gLExGP7NjpjE3UKZ7AavJa3t6U4hPYtpnuf1U7_vm4Zq7mzYuS_JyTwxRA', 'summonerName': 'TFT 노을', 'leaguePoints': 1112, 'rank': 'I', 'wins': 377, 'losses': 329, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
115,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '4KJ7IZmcSpUAgjvZRN23yKkG2pYLPqclZsQQ6ENKuD2GyA', 'summonerName': 'Pnaz', 'leaguePoints': 1126, 'rank': 'I', 'wins': 84, 'losses': 55, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
116,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'O-QTnYLGhb-3GwhIdWfrm01C6P_SL0eH-O6iXNkB3_JMj0M', 'summonerName': '영오쿤', 'leaguePoints': 1104, 'rank': 'I', 'wins': 230, 'losses': 197, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
117,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '2Q2ZV-whnD9tUJeY_MGPJ9dhZ2uYHPhvYApfciFkOvnJ3ELHZdt-PsOD8w', 'summonerName': 'ReroII King', 'leaguePoints': 1212, 'rank': 'I', 'wins': 269, 'losses': 213, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
118,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '8hoefvdKC5FNI5iRz612jfbCC5zVZ0WFVaoHcEdOllo-mQ', 'summonerName': '연세대학교', 'leaguePoints': 1114, 'rank': 'I', 'wins': 492, 'losses': 418, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
