index,tier,leagueId,queue,name,entries
239,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Ge52Jzbc_SQVEtlWzkDHRD4KgAvRxze3C92IqshTN-_4BV8', 'summonerName': 'Stiis', 'leaguePoints': 1163, 'rank': 'I', 'wins': 137, 'losses': 106, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
240,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'gP4umjo3xlEEddTpdDMX-ZIJLRXMwdRczXNlOwBzHKBzoA', 'summonerName': '야생동물뜨또', 'leaguePoints': 1329, 'rank': 'I', 'wins': 374, 'losses': 332, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
241,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'F3vX7X8G8nbuX9X04w1FiGD7NNojYoBMbNNmjG6QiqBS1gI', 'summonerName': '준우짱이야', 'leaguePoints': 1128, 'rank': 'I', 'wins': 191, 'losses': 157, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
242,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'qNDSdL-UwgZeNuiKqjNEVshVSxFyzvm1n_ssMouu92h3u14', 'summonerName': 'So0s', 'leaguePoints': 1455, 'rank': 'I', 'wins': 297, 'losses': 226, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
243,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'TLmaMdjuHX6cRv3pmO1xlZLwCpU7fUzMtO1Lcp2RiA8Z6g', 'summonerName': '빙이fan 현이', 'leaguePoints': 1034, 'rank': 'I', 'wins': 319, 'losses': 203, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
244,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'H2X8AtY2-1P_VSwK1d0CpU3anDnmufSjx3ggJLT-8Vb__w', 'summonerName': '윤태호와아이들', 'leaguePoints': 1054, 'rank': 'I', 'wins': 199, 'losses': 179, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
245,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Fg0JMXvZw07820KfBiqWQb1NwrI9F6uTqFVM-22VN6_48_0', 'summonerName': 'Oriente Verano', 'leaguePoints': 1177, 'rank': 'I', 'wins': 208, 'losses': 146, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
246,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '2s3El2r4ht4L63-P8ZYQzCdrQJdZOv4iZn1sSnFuarCUnhA', 'summonerName': 'dunizuni', 'leaguePoints': 1153, 'rank': 'I', 'wins': 457, 'losses': 363, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
247,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Pv_sYvPovlvelxe_n9-6yJZxHBtWBRcTJfOOly1rZTtqC6Sf67Y3AiNVkw', 'summonerName': 'My Parasite', 'leaguePoints': 1028, 'rank': 'I', 'wins': 179, 'losses': 152, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
248,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'aptuZdtc6jx6550tKrMhgAA46cgY2HPhg1f8Wd3zOjMWSqk', 'summonerName': '현누당', 'leaguePoints': 1049, 'rank': 'I', 'wins': 190, 'losses': 159, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
249,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'sGkbNNL72uUA7DYN-fLYRaamxsGJuTZjGLla3o5LdnbzrhU', 'summonerName': '찬란하고찬란하게', 'leaguePoints': 1033, 'rank': 'I', 'wins': 445, 'losses': 372, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
250,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'fXIkyAWniTEb5VUQb7VpL4ZbUvwRzHChvmqSGXqp16bLNH0', 'summonerName': 'a hickey', 'leaguePoints': 990, 'rank': 'I', 'wins': 267, 'losses': 220, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
251,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'EUSyMeEpesZ-zs9t1pC9T_JYC_kbMnI07yEVS6-jJ1i_zDA', 'summonerName': '토토로가싫어오', 'leaguePoints': 1081, 'rank': 'I', 'wins': 150, 'losses': 110, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
252,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '0Pf4mKKcEYOQn0O_e6Ooot6rDXvnjeHpzYhpLbt6D1wVMlM', 'summonerName': '비읍이응치읓', 'leaguePoints': 1456, 'rank': 'I', 'wins': 188, 'losses': 136, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
253,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'kkffJf6oGK39OWhAwrgf1Z7hG9ukKLesyA2A7Rmr76E_KENm4pRH1g9JWw', 'summonerName': '이년만', 'leaguePoints': 1080, 'rank': 'I', 'wins': 127, 'losses': 102, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
254,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'oEB4RL5RNzoZLKJe5nBlZWIuJUnNmSkynV_Z6lWKA1i--w', 'summonerName': '장주현', 'leaguePoints': 1089, 'rank': 'I', 'wins': 112, 'losses': 82, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
255,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'dgfKgcqh-qqJ79mC11OPcRZbDL3Bu_NgLQV6oEBXamf_vQ4', 'summonerName': 'No Mid Kaisa Plz', 'leaguePoints': 1050, 'rank': 'I', 'wins': 149, 'losses': 109, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
256,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'PxqX6Nn8jMm9iRmakjeiEisxUf9hkuzmdbkT6tQiFJDkYJo', 'summonerName': '희유성', 'leaguePoints': 1138, 'rank': 'I', 'wins': 581, 'losses': 407, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
257,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Ks7GDgYfUb3MKcFsOXcCrmVc_KaISILtPy72nrWoZD6aOLpKUTFUH2vLgA', 'summonerName': '르보배', 'leaguePoints': 1063, 'rank': 'I', 'wins': 227, 'losses': 137, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
258,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'XjFCGuZ2c-H-lSdZjP1hntyh0jrrz3Mndtt49nD_dUpSRQ', 'summonerName': '꿀썹꾸', 'leaguePoints': 1018, 'rank': 'I', 'wins': 246, 'losses': 224, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
259,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'IIQ0ng6T1rFTKFcnbFt6Hd859vooPckepooHr6tGF56rtiM', 'summonerName': '틈 빈', 'leaguePoints': 1243, 'rank': 'I', 'wins': 303, 'losses': 211, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
260,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'iKkU3cEGjL8JQioBO1ivsPLLmxudpqU-mFOaqhQ3sskTN1U', 'summonerName': '공략은 복권', 'leaguePoints': 1082, 'rank': 'I', 'wins': 191, 'losses': 152, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
261,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'FTiSnpI3k4Ow9ttFXJgd0mJZGWgiH0ZZyOVUXaCt2DRxAlo', 'summonerName': '구깨룩', 'leaguePoints': 1337, 'rank': 'I', 'wins': 131, 'losses': 81, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
262,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'UZRwMXaKzaqTby4AwOgrobKi74WWw9cEAB_IpFyyneythV7LVEEVWAxppg', 'summonerName': '민돌씨', 'leaguePoints': 1056, 'rank': 'I', 'wins': 171, 'losses': 119, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
263,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '3kN4Z-9PrFYU7fcU-cGrBH8Es3B1r56rQPeIjoF38Bk8ZhV7LETmnaW-uA', 'summonerName': 'nikaaaaaaaaaaaaa', 'leaguePoints': 986, 'rank': 'I', 'wins': 167, 'losses': 128, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
264,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'gGtx3SOYpcGrM9JfwOTMbwXS9RgIpsmM1QB4Fchj_j0tYKA', 'summonerName': '이모부앞구르기', 'leaguePoints': 1235, 'rank': 'I', 'wins': 176, 'losses': 141, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
265,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Vm0xsjuCzJKzie8B6TAlqsfMnznvj9Yc3WdQulRaeY6qJg', 'summonerName': '고려헬스클럽', 'leaguePoints': 1502, 'rank': 'I', 'wins': 505, 'losses': 356, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
266,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'e8pgK2Fa3nNlvUwzMILsEkZ3Cr7COJIPq4B4NUaea1PzEBt5', 'summonerName': 'Iwillnaverdie', 'leaguePoints': 1038, 'rank': 'I', 'wins': 204, 'losses': 172, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
267,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'J81tet5ilCoIh2WmY0xyzEEJSL5r7nbbXSblUlt0BnMcFlVd', 'summonerName': '파바바바바바바박', 'leaguePoints': 1031, 'rank': 'I', 'wins': 208, 'losses': 171, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
268,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'qAYhgxiWukwuAxMAHXMtw68sweIB1VI0uc-JC0YKRtD4xsw', 'summonerName': '김치현민', 'leaguePoints': 1103, 'rank': 'I', 'wins': 542, 'losses': 468, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
269,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '_0YY65W6SjoyFeUJ0zHxZsPZ-a51m8eCbCrtXIJvWWSEfMg', 'summonerName': 'xxxaxxxx', 'leaguePoints': 1043, 'rank': 'I', 'wins': 189, 'losses': 151, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
270,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '0zY-Esz1iH7oK_nKcytkLT1Uu9Ibj2Ginrc2wF4Gmsp23YM', 'summonerName': '김승유', 'leaguePoints': 1053, 'rank': 'I', 'wins': 103, 'losses': 74, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
271,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'ByDachIehxZQZXXgT3098k36-YLWrrpBUI2pNYjP4zgE7g', 'summonerName': 'SIU', 'leaguePoints': 1034, 'rank': 'I', 'wins': 271, 'losses': 251, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
272,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'VYxNXLN7vUx9cS41V7UIwVaPbhFVDs95ezatGVQetNlnpMtZnmNZGixVqw', 'summonerName': 'game0jang', 'leaguePoints': 1133, 'rank': 'I', 'wins': 445, 'losses': 401, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
273,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'V4jMkewoQHloUPfyP4ehtrk6_lPTtM0fCl6fTi4521g3kw', 'summonerName': 'Hwj', 'leaguePoints': 1234, 'rank': 'I', 'wins': 410, 'losses': 328, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
274,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'eevGJuB2FVNjuj-D6dxZlZ4tu61aqMhUrozuy_I3Z419iyLWuXGjbMsi2g', 'summonerName': '미스터초밥왕77', 'leaguePoints': 1102, 'rank': 'I', 'wins': 250, 'losses': 175, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
275,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'VO3YFczaPHbotZMfKfjJ5GfB9m0vGBz5vHw-8JEIwM0ZDNk', 'summonerName': '밑힌남자', 'leaguePoints': 1003, 'rank': 'I', 'wins': 410, 'losses': 385, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
276,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'sepO07x4gGIlJUGyQePM1Xk1jvLlesb6-FRJch3YVliulA', 'summonerName': '안양역 하루살이', 'leaguePoints': 986, 'rank': 'I', 'wins': 313, 'losses': 243, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
277,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'wUzD1UASLEQHg0BgVMHEExTooHojOxiRlwSP2iFLLwKUyyg', 'summonerName': '거제욘세', 'leaguePoints': 1134, 'rank': 'I', 'wins': 345, 'losses': 305, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
278,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'A3IY_RSkcRon4BXmmsRbnZZD4NtOACzmZFv5P0Exirvgdg', 'summonerName': '웃음빠이러스', 'leaguePoints': 1131, 'rank': 'I', 'wins': 433, 'losses': 311, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
279,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'eXBs5IJZnrxGQdqy-ry61udc3CXs_U12fmoR6vn_th2vKwgdxALWDIS54A', 'summonerName': '불타는짐승남v', 'leaguePoints': 1229, 'rank': 'I', 'wins': 129, 'losses': 61, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
280,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '8o9nLDpq0vbJflu5SqRHS45d9wXx3gQ9vjruRRSmvZaULR0', 'summonerName': 'Pray4Reroll', 'leaguePoints': 1022, 'rank': 'I', 'wins': 295, 'losses': 259, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
281,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'vQe_XUmJB6faJq4EcYXUrzqFP7yAjix65ZLe9Z78ZFNXRUw', 'summonerName': 'Ranto', 'leaguePoints': 1024, 'rank': 'I', 'wins': 229, 'losses': 172, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
282,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '1JmCGkJ3kXUnmbMCbA_PCDMdhdtklmIOvC-WS1_k7f0xhw', 'summonerName': '배 서', 'leaguePoints': 1286, 'rank': 'I', 'wins': 149, 'losses': 90, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
283,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'bp9KYgorICXOaVLebsCiyVxb_AqLW7COLBqB7QCrqY5sBXDIdy57Ti_Tsg', 'summonerName': '순수할 순', 'leaguePoints': 1126, 'rank': 'I', 'wins': 124, 'losses': 69, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
284,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'nyvQnpdmu-gsbr0zWq8Fg_iosTAzlp5iUSxETNBtm9mEzdo', 'summonerName': '배치 차이', 'leaguePoints': 1030, 'rank': 'I', 'wins': 296, 'losses': 281, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
285,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'dnI3tyLu2bc0mPqA1cHQpGqQE6LvuScQDR-m0NmHUVvng-Y', 'summonerName': '1등양보좀요', 'leaguePoints': 1297, 'rank': 'I', 'wins': 301, 'losses': 230, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
286,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'Ild7suFPn3jSVatuIp5-bqxoTPxUqhk950aoOvaeE19QMQ', 'summonerName': '진짱나', 'leaguePoints': 1338, 'rank': 'I', 'wins': 222, 'losses': 164, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
287,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'RsmelQLuXuwjbi2dUV6nM3oBLoQHUaYv1tSiyiMETyzlW14', 'summonerName': '이상근유튜브구독', 'leaguePoints': 1022, 'rank': 'I', 'wins': 133, 'losses': 95, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
288,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'MGMlBgjI0QSSuBWOK0eg7oQZY91285-Iqo_2NU3BgAArO44', 'summonerName': '꼴픽이', 'leaguePoints': 1818, 'rank': 'I', 'wins': 540, 'losses': 321, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
289,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'AckbpOasOE0U7G-sCB0XpXLQMt2b9E52CgxiQU839yrARRc', 'summonerName': '강선종', 'leaguePoints': 1255, 'rank': 'I', 'wins': 597, 'losses': 369, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
290,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': '7933Z5cGoOr4B1voWjYSU08fe9GqFXzMjW1H_rsZ4BiBxUA', 'summonerName': '서 유', 'leaguePoints': 1091, 'rank': 'I', 'wins': 208, 'losses': 128, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
291,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'ZE0kuJXyyCEvdzCB_1bER7GgMW5MoQ3fVdKm7igcyKZY0Dg', 'summonerName': '페이도', 'leaguePoints': 1653, 'rank': 'I', 'wins': 190, 'losses': 83, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
292,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'nb7dCF_IPFoq0rIj4SvhZmgJPIu6TNXSsEBpXDI0JVUYVgesKL5KvGq3Tg', 'summonerName': '롤체가나를억까해', 'leaguePoints': 1206, 'rank': 'I', 'wins': 470, 'losses': 392, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}"
293,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'bv_fBBCgOswBSvR1dl_ITFWpd-MynCHfYanKe5hUsbAzMrvgsr1cG4IEgQ', 'summonerName': '우물 안 명품 개구리', 'leaguePoints': 1049, 'rank': 'I', 'wins': 74, 'losses': 40, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
294,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'G94FIWMWldiAauDoMpRNk1l9ZCBt078TmLgsR8uyYNxh8x4FVjwSmmSsTw', 'summonerName': 'Twink1e', 'leaguePoints': 1007, 'rank': 'I', 'wins': 125, 'losses': 93, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
295,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'alMRPqSjnkp4OII6-ZBbCdqdt3jXuhPl0o9_oWhECrDkGg', 'summonerName': '깨로록', 'leaguePoints': 1025, 'rank': 'I', 'wins': 100, 'losses': 66, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
296,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'UiV0CKlJ-tHX7LVwQ2Z95nxdox8OMnEEv404aJQipt1CBZyVrX-93sA3tA', 'summonerName': '소추하남자봉달', 'leaguePoints': 1203, 'rank': 'I', 'wins': 243, 'losses': 225, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
297,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'cSXx2KKA1LyGEDbS1Od8GH_ZwoduvfotA6ZNShdRYyivHPpqaE2UBG-zmg', 'summonerName': 'z천하무적고경이z', 'leaguePoints': 1081, 'rank': 'I', 'wins': 273, 'losses': 222, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}"
298,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'ZKKeGZw9l_c7hWyk_eJpVy0RCRjScNEVfXw0yxZ6Eq6JZQ', 'summonerName': '가죽부츠', 'leaguePoints': 1015, 'rank': 'I', 'wins': 95, 'losses': 64, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}"
299,CHALLENGER,946274f2-16b6-376e-8d60-e07ef8f06a7f,RANKED_TFT,Orianna's Dragons,"{'summonerId': 'la9MWpvJ81njFDXM-krIjkbc3OEF6yQIIqc-PbRotp2hPaVVSuuVaesYWA', 'summonerName': '등감이', 'leaguePoints': 1187, 'rank': 'I', 'wins': 226, 'losses': 147, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}"
